Collection Name,Collection Id,MMS Id,Title,Suppressed From Discovery,Uniform Resource Identifier,Permalink,Rep Label,File Label
Sidetrack Theatre Collection,81284603340002171,99245209334402171,Woman Enmore Program,No,http://hdl.handle.net/1959.14/97444,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209334402171,Woman Enmore Program,Other
Sidetrack Theatre Collection,81284603340002171,99245209334502171,KIN Teachers Pack,No,http://hdl.handle.net/1959.14/94958,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209334502171,KIN Teachers Pack,Other
Sidetrack Theatre Collection,81284603340002171,99245209334602171,Mesh 1982 Tour 13,No,http://hdl.handle.net/1959.14/94327,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209334602171,Mesh 1982 Tour 13,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209334702171,Measure Review,No,http://hdl.handle.net/1959.14/96068,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209334702171,Measure Review,Measure_Review1.eps
Sidetrack Theatre Collection,81284603340002171,99245209334802171,Woman Review 7,No,http://hdl.handle.net/1959.14/97494,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209334802171,Woman Review 7,Woman_Review8.eps
Sidetrack Theatre Collection,81284603340002171,99245209334902171,Heaven Slide 16,No,http://hdl.handle.net/1959.14/94849,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209334902171,Heaven Slide 16,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209335002171,Measure Slide 24,No,http://hdl.handle.net/1959.14/96337,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209335002171,Measure Slide 24,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209335202171,Woman Review 8,No,http://hdl.handle.net/1959.14/97474,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209335202171,Woman Review 8,Woman_Review9.eps
Sidetrack Theatre Collection,81284603340002171,99245209335302171,Drunken Return Program,No,http://hdl.handle.net/1959.14/95807,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209335302171,Drunken Return Program,Other
Sidetrack Theatre Collection,81284603340002171,99245209335402171,Woman Photo 16,No,http://hdl.handle.net/1959.14/97659,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209335402171,Woman Photo 16,Woman Photo 16
Sidetrack Theatre Collection,81284603340002171,99245209335502171,Heaven 9,No,http://hdl.handle.net/1959.14/100368,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209335502171,Heaven 9,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209335602171,Idol Review 6,No,http://hdl.handle.net/1959.14/94480,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209335602171,Idol Review 6,Idol_Review6.eps
Sidetrack Theatre Collection,81284603340002171,99245209335802171,KIN Review 2,No,http://hdl.handle.net/1959.14/100166,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209335802171,KIN Review 2,Kin_Review2.eps
Sidetrack Theatre Collection,81284603340002171,99245209335902171,Heaven Slide 10,No,http://hdl.handle.net/1959.14/94807,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209335902171,Heaven Slide 10,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209336002171,Loco 6,No,http://hdl.handle.net/1959.14/93834,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209336002171,Loco 6,Loco 6
Sidetrack Theatre Collection,81284603340002171,99245209336102171,DownUnder Review,No,http://hdl.handle.net/1959.14/88804,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209336102171,DownUnder Review,DownUnder_ReviwBulletin
Sidetrack Theatre Collection,81284603340002171,99245209336402171,Heaven_Welcome,No,http://hdl.handle.net/1959.14/100346,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209336402171,Heaven_Welcome,Other
Sidetrack Theatre Collection,81284603340002171,99245209336502171,Idol Teachers Kit,No,http://hdl.handle.net/1959.14/94509,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209336502171,Idol Teachers Kit,Teachers Kit
Sidetrack Theatre Collection,81284603340002171,99245209336602171,Mesh 1982 Tour 3,No,http://hdl.handle.net/1959.14/94058,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209336602171,Mesh 1982 Tour 3,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209336702171,FXDownUnder Review 2,No,http://hdl.handle.net/1959.14/93694,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209336702171,FXDownUnder Review 2,Review (5)
Sidetrack Theatre Collection,81284603340002171,99245209337002171,Idol Media Release,No,http://hdl.handle.net/1959.14/94441,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209337002171,Idol Media Release,Other
Sidetrack Theatre Collection,81284603340002171,99245209337102171,KIN Photo 2,No,http://hdl.handle.net/1959.14/95403,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209337102171,KIN Photo 2,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209337202171,Mesh 1980 Poster,No,http://hdl.handle.net/1959.14/93925,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209337202171,Mesh 1980 Poster,Mesh 1980 Poster
Sidetrack Theatre Collection,81284603340002171,99245209337502171,Loco Script,No,http://hdl.handle.net/1959.14/93774,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209337502171,Loco Script,Text
Sidetrack Theatre Collection,81284603340002171,99245209337602171,Pessoptimist Review 4,No,http://hdl.handle.net/1959.14/97366,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209337602171,Pessoptimist Review 4,Pessoptimist_Review4.eps
Sidetrack Theatre Collection,81284603340002171,99245209337702171,KIN Review 1,No,http://hdl.handle.net/1959.14/94916,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209337702171,KIN Review 1,Review (4)
Sidetrack Theatre Collection,81284603340002171,99245209337802171,Sawung Photo 10,No,http://hdl.handle.net/1959.14/96474,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209337802171,Sawung Photo 10,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209337902171,Adios Cha Cha Trade Union News Bulletin,No,http://hdl.handle.net/1959.14/15643,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209337902171,Adios Cha Cha Trade Union News Bulletin,Bulletin
Sidetrack Theatre Collection,81284603340002171,99245209338102171,Measure Slide 7,No,http://hdl.handle.net/1959.14/96197,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209338102171,Measure Slide 7,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209338202171,Drunken Interview,No,http://hdl.handle.net/1959.14/95761,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209338202171,Drunken Interview,Text (2)
Sidetrack Theatre Collection,81284603340002171,99245209338302171,Woman Article,No,http://hdl.handle.net/1959.14/97471,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209338302171,Woman Article,Woman_Review4.eps (1)
Sidetrack Theatre Collection,81284603340002171,99245209338402171,Pessoptimist Act 1 320x240Edit,No,http://hdl.handle.net/1959.14/100537,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209338402171,Pessoptimist Act 1 320x240Edit,Quicktime Video
Sidetrack Theatre Collection,81284603340002171,99245209338502171,DownUnder Broadsheet,No,http://hdl.handle.net/1959.14/48669,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209338502171,DownUnder Broadsheet,Image
Sidetrack Theatre Collection,81284603340002171,99245209338602171,Heaven 2,No,http://hdl.handle.net/1959.14/99790,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209338602171,Heaven 2,Heaven 2
Sidetrack Theatre Collection,81284603340002171,99245209338802171,Mesh 1982 Tour 14,No,http://hdl.handle.net/1959.14/94330,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209338802171,Mesh 1982 Tour 14,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209339102171,Woman Review 5,No,http://hdl.handle.net/1959.14/97479 http://www.ausstage.edu.au/indexdrilldown.jsp?xcid=59&f_item_cat_id=39148,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209339102171,Woman Review 5,Woman_Review6.eps
Sidetrack Theatre Collection,81284603340002171,99245209339202171,Woman Photo 21,No,http://hdl.handle.net/1959.14/97677,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209339202171,Woman Photo 21,Woman Photo 21
Sidetrack Theatre Collection,81284603340002171,99245209339302171,Loco 2,No,http://hdl.handle.net/1959.14/93795,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209339302171,Loco 2,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209339402171,DownUnder 6,No,http://hdl.handle.net/1959.14/93458,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209339402171,DownUnder 6,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209339602171,Idol Review 1,No,http://hdl.handle.net/1959.14/94450,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209339602171,Idol Review 1,Idol_Review1.eps
Sidetrack Theatre Collection,81284603340002171,99245209339702171,Pessoptimist Review 6,No,http://hdl.handle.net/1959.14/97386,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209339702171,Pessoptimist Review 6,Pessoptimist_Review6.eps
Sidetrack Theatre Collection,81284603340002171,99245209339802171,Out From Under 7,No,http://hdl.handle.net/1959.14/94599,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209339802171,Out From Under 7,Out From Under 7
Sidetrack Theatre Collection,81284603340002171,99245209339902171,Measure Slide 8,No,http://hdl.handle.net/1959.14/96226,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209339902171,Measure Slide 8,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209340002171,Refugee Program,No,http://hdl.handle.net/1959.14/94628,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209340002171,Refugee Program,Program
Sidetrack Theatre Collection,81284603340002171,99245209340202171,Refugee Review1,No,http://hdl.handle.net/1959.14/94655,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209340202171,Refugee Review1,Review (3)
Sidetrack Theatre Collection,81284603340002171,99245209340402171,Loco 10,No,http://hdl.handle.net/1959.14/93849,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209340402171,Loco 10,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209340502171,Measure Slide 21,No,http://hdl.handle.net/1959.14/96328,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209340502171,Measure Slide 21,Measure Slide 21
Sidetrack Theatre Collection,81284603340002171,99245209340602171,Mesh 1982 Tour 8,No,http://hdl.handle.net/1959.14/94286,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209340602171,Mesh 1982 Tour 8,Mesh 1982 Tour 8
Sidetrack Theatre Collection,81284603340002171,99245209340802171,Woman Review 1,No,http://hdl.handle.net/1959.14/97447,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209340802171,Woman Review 1,Woman_Review1.eps
Sidetrack Theatre Collection,81284603340002171,99245209341002171,Woman Photo 22,No,http://hdl.handle.net/1959.14/97707,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209341002171,Woman Photo 22,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209341102171,Loco Broadsheet,No,http://hdl.handle.net/1959.14/93762,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209341102171,Loco Broadsheet,Loco Broadsheet
Sidetrack Theatre Collection,81284603340002171,99245209341202171,Mesh Arts CouncilFlyer,No,http://hdl.handle.net/1959.14/93928,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209341202171,Mesh Arts CouncilFlyer,Flyer
Sidetrack Theatre Collection,81284603340002171,99245209341302171,Idol Review 3,No,http://hdl.handle.net/1959.14/94456,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209341302171,Idol Review 3,Idol_Review3.eps
Sidetrack Theatre Collection,81284603340002171,99245209341402171,Heaven Review 3,No,http://hdl.handle.net/1959.14/94679,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209341402171,Heaven Review 3,Heaven_Review3.eps (1)
Sidetrack Theatre Collection,81284603340002171,99245209341502171,Heaven Review 6,No,http://hdl.handle.net/1959.14/94700,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209341502171,Heaven Review 6,Heaven_Review6.eps
Sidetrack Theatre Collection,81284603340002171,99245209341602171,DownUnder 11,No,http://hdl.handle.net/1959.14/93488,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209341602171,DownUnder 11,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209341802171,Heaven Slide 13,No,http://hdl.handle.net/1959.14/94831,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209341802171,Heaven Slide 13,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209341902171,Measure Slide 2,No,http://hdl.handle.net/1959.14/96176,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209341902171,Measure Slide 2,Measure Slide 2
Sidetrack Theatre Collection,81284603340002171,99245209342002171,Heaven Article 1,No,http://hdl.handle.net/1959.14/94706,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209342002171,Heaven Article 1,Heaven_Review3.eps
Sidetrack Theatre Collection,81284603340002171,99245209342202171,Adios Cha Cha 5,No,http://hdl.handle.net/1959.14/12623,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209342202171,Adios Cha Cha 5,Adios Cha Cha 5
Sidetrack Theatre Collection,81284603340002171,99245209342302171,Heaven Review 2,No,http://hdl.handle.net/1959.14/94658,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209342302171,Heaven Review 2,Heaven_Review2.eps
Sidetrack Theatre Collection,81284603340002171,99245209342402171,KIN Photo 15,No,http://hdl.handle.net/1959.14/95486,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209342402171,KIN Photo 15,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209342502171,Mesh StoryOutline,No,http://hdl.handle.net/1959.14/93979,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209342502171,Mesh StoryOutline,Text
Sidetrack Theatre Collection,81284603340002171,99245209342602171,Out From Under Article,No,http://hdl.handle.net/1959.14/94612,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209342602171,Out From Under Article,Article
Sidetrack Theatre Collection,81284603340002171,99245209342702171,Sawung Review 1,No,http://hdl.handle.net/1959.14/96410,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209342702171,Sawung Review 1,Sawung_Review1.eps
Sidetrack Theatre Collection,81284603340002171,99245209342802171,Heaven Slide 1,No,http://hdl.handle.net/1959.14/94734,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209342802171,Heaven Slide 1,Heaven Slide 1
Sidetrack Theatre Collection,81284603340002171,99245209342902171,Pessoptimist Review 2,No,http://hdl.handle.net/1959.14/97360,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209342902171,Pessoptimist Review 2,Pessoptimist_Review2.eps
Sidetrack Theatre Collection,81284603340002171,99245209343102171,KIN Promo,No,http://hdl.handle.net/1959.14/94913,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209343102171,KIN Promo,Review (2)
Sidetrack Theatre Collection,81284603340002171,99245209343202171,FXDownUnder Photo 3,No,http://hdl.handle.net/1959.14/93721,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209343202171,FXDownUnder Photo 3,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209343302171,Woman Enmore Flyer,No,http://hdl.handle.net/1959.14/97410,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209343302171,Woman Enmore Flyer,Flyer
Sidetrack Theatre Collection,81284603340002171,99245209343402171,Sawung Photo 6,No,http://hdl.handle.net/1959.14/96462,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209343402171,Sawung Photo 6,Sawung Photo 6
Sidetrack Theatre Collection,81284603340002171,99245209343602171,Woman Review 4,No,http://hdl.handle.net/1959.14/100176,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209343602171,Woman Review 4,Woman_Review4.eps
Sidetrack Theatre Collection,81284603340002171,99245209343802171,Whispers Songs,No,http://hdl.handle.net/1959.14/95265,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209343802171,Whispers Songs,Music Sheet
Sidetrack Theatre Collection,81284603340002171,99245209343902171,Heaven 7,No,http://hdl.handle.net/1959.14/100362,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209343902171,Heaven 7,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209344002171,Mesh 1982 Tour 5,No,http://hdl.handle.net/1959.14/94065,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209344002171,Mesh 1982 Tour 5,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209344202171,Refugee Review2,No,http://hdl.handle.net/1959.14/94661,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209344202171,Refugee Review2,Review (1)
Sidetrack Theatre Collection,81284603340002171,99245209344402171,Mesh 1982 Tour 10,No,http://hdl.handle.net/1959.14/94305,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209344402171,Mesh 1982 Tour 10,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209344502171,Woman Photo 26,No,http://hdl.handle.net/1959.14/97722,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209344502171,Woman Photo 26,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209344602171,Woman Photo 25,No,http://hdl.handle.net/1959.14/97719,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209344602171,Woman Photo 25,Woman Photo 25
Sidetrack Theatre Collection,81284603340002171,99245209344802171,Heaven Slide 6,No,http://hdl.handle.net/1959.14/94778,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209344802171,Heaven Slide 6,JPEG 2000 Image (54)
Sidetrack Theatre Collection,81284603340002171,99245209344902171,Out From Under 1,No,http://hdl.handle.net/1959.14/94566,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209344902171,Out From Under 1,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209345002171,Heaven Review 7,No,http://hdl.handle.net/1959.14/94703,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209345002171,Heaven Review 7,Heaven_Review7.eps
Sidetrack Theatre Collection,81284603340002171,99245209345102171,DownUnder ResourcePack,No,http://hdl.handle.net/1959.14/93739,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209345102171,DownUnder ResourcePack,
Sidetrack Theatre Collection,81284603340002171,99245209345202171,Measure Slide 10,No,http://hdl.handle.net/1959.14/96232,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209345202171,Measure Slide 10,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209345302171,Heaven Article 2,No,http://hdl.handle.net/1959.14/94714,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209345302171,Heaven Article 2,Heaven_Article2.eps
Sidetrack Theatre Collection,81284603340002171,99245209345502171,Measure Slide 14,No,http://hdl.handle.net/1959.14/96270,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209345502171,Measure Slide 14,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209345602171,KIN Review 5,No,http://hdl.handle.net/1959.14/100171,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209345602171,KIN Review 5,Kin_Review7.eps
Sidetrack Theatre Collection,81284603340002171,99245209345802171,BookKeeper_1,No,http://hdl.handle.net/1959.14/100386,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209345802171,BookKeeper_1,BookKeeper_1
Sidetrack Theatre Collection,81284603340002171,99245209345902171,KIN Photo 1,No,http://hdl.handle.net/1959.14/95357,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209345902171,KIN Photo 1,JPEG 2000 Image
Sidetrack Theatre Collection,81284603340002171,99245209346002171,Heaven_InfoSheet,No,http://hdl.handle.net/1959.14/100353,https://multisearch.mq.edu.au/permalink/61MACQUARIE_INST/1c87tk9/alma99245209346002171,Heaven_InfoSheet,Other
